NDVI,NDRE,Label
0.30991414,0.18169014,1
0.29226145,0.18825561,1
0.2564291,0.18544194,1
0.27205336,0.1846738,1
0.28337577,0.19796264,1
0.29262087,0.17943615,1
0.2732278,0.19857466,1
0.30774504,0.23936343,1
0.37809187,0.24959949,1
0.34168407,0.23352528,1
0.29946333,0.20504314,1
0.27823693,0.17729147,1
0.30079156,0.20648517,1
0.2804304,0.18150792,1
0.29001367,0.17691107,1
0.2615597,0.17179488,1
0.28312817,0.15665796,1
0.26675788,0.15031056,1
0.26089785,0.1724138,1
0.26275992,0.11892797,1
0.2361809,0.16772152,1
0.24188481,0.20958695,1
0.24205661,0.16216215,1
0.3130214,0.14303757,1
0.32340425,0.1579274,1
0.2741152,0.15508021,1
0.2636816,0.1393784,1
0.26918074,0.16328964,1
0.23861566,0.18466899,1
0.25707546,0.20011258,1
0.2647241,0.17885004,1
0.30094638,0.18505748,1
0.27803737,0.213533,1
0.2294686,0.19099152,1
0.28329954,0.15696435,1
0.31254753,0.20868348,1
0.32605305,0.20141342,1
0.29525343,0.18121791,1
0.33229572,0.21074964,1
0.33965707,0.21028346,1
0.35557133,0.22908624,1
0.32914487,0.18925671,1
0.25915492,0.15878159,1
0.29548565,0.21138471,1
0.31926864,0.20681891,1
0.3441895,0.2058433,1
0.28431016,0.1918919,1
0.2717873,0.17582792,1
0.32515338,0.17751278,1
0.2926249,0.2051756,1
0.34715885,0.20340867,1
0.27088797,0.15100102,1
0.2870305,0.1842191,1
0.32022828,0.19758412,1
0.32185885,0.2457421,1
0.33917105,0.22575474,1
0.3610946,0.22451164,1
0.4172662,0.2989011,0
0.48831332,0.2973568,0
0.5067437,0.322808,0
0.5093596,0.31351814,0
0.5281666,0.2865766,0
0.5362731,0.27021465,0
0.51606286,0.27398047,0
0.48264572,0.2834467,0
0.48501363,0.26854816,0
0.55328465,0.25731167,0
0.61165625,0.34624937,0
0.65623397,0.42077464,0
0.65642774,0.4271012,0
0.6236162,0.3861906,0
0.60951555,0.41783798,0
0.63096625,0.42197412,0
0.6147343,0.37128204,0
0.63345635,0.3683668,0
0.6615776,0.43951502,0
0.69953674,0.432636,0
0.66818476,0.47102696,0
0.7013935,0.47102696,0
0.75878596,0.47143334,0
0.76510316,0.49665925,0
0.7315254,0.47929338,0
0.6363067,0.48818675,0
0.60499704,0.42224565,0
0.5460055,0.4382368,0
0.5135135,0.42574257,0
0.55271083,0.3402665,0
0.57864,0.38913363,0
0.6372549,0.4132581,0
0.76112026,0.45244566,0
0.7275495,0.4759428,0
0.7580519,0.4689859,0
0.72298324,0.47347867,0
0.675502,0.46591708,0
0.7006579,0.46251768,0
0.6868476,0.47759828,0
0.6867937,0.5059095,0
0.7425997,0.53558266,0
0.71026725,0.49615502,0
0.6921405,0.4883721,0
0.71567607,0.50901866,0
0.7456765,0.5280499,0
0.77978635,0.46301925,0
0.74601644,0.4147105,0
0.62328213,0.4571843,0
0.50793654,0.35391924,0
0.4900901,0.33927125,0
0.46224678,0.3032417,0
0.4481154,0.29397088,0
0.45586896,0.29502225,0
0.47833776,0.3149823,0
0.5614588,0.24703345,0
0.5988539,0.36139068,0
0.5222724,0.29382715,0
0.5336927,0.27757508,0
0.5645268,0.3251121,0
0.5872595,0.3303671,0
0.61757106,0.35132217,0
0.59619045,0.35306782,0
0.60758746,0.3482476,0
0.59713024,0.3764566,0
0.45052832,0.29391602,0
0.4973262,0.34185302,0
0.6380256,0.46136597,0
0.73350996,0.42477682,0
0.7770598,0.50581795,0
0.75614554,0.5346939,0
0.7360459,0.5273061,0
0.76081425,0.45760927,0
0.7309091,0.5265306,0
0.72137123,0.48802018,0
0.73646724,0.44474074,0
0.6283619,0.47958902,0
0.48604992,0.35158598,0
0.48064515,0.3081582,0
0.50405186,0.31584546,0
0.470479,0.34465197,0
0.43225807,0.3836565,0
0.5910636,0.29588607,0
0.7647059,0.42350695,0
0.5914599,0.44587156,0
0.46835443,0.3295129,0
0.5058293,0.3106383,0
0.4762089,0.27030626,0
0.46018615,0.3179838,0
0.47428572,0.32435033,0
0.5537313,0.32822967,0
0.53466666,0.32871574,0
0.48559812,0.3067064,0
0.5480342,0.3364817,0
0.5757992,0.34192038,0
0.59241706,0.35289043,0
0.5953403,0.39629728,0
0.60629004,0.43421736,0
0.63901794,0.38842046,0
0.46920636,0.2531817,0
0.44765913,0.33236504,0
0.55432194,0.2838428,0
0.41570565,0.22238028,0
0.45490715,0.23710178,0
0.4898388,0.22219029,0
0.49845582,0.37062147,0
0.50170225,0.37062147,0
0.60299116,0.33182716,0
0.59328896,0.3990348,0
0.48169336,0.32616487,0
0.40749845,0.2701054,0
0.37189054,0.2484437,1
0.35071385,0.24200913,1
0.3395549,0.24732621,1
0.3375,0.2621232,1
0.37539878,0.20235513,1
0.40174672,0.19887955,0
0.29001203,0.22479291,1
0.28880867,0.22434981,1
0.37953794,0.20634921,1
0.4764398,0.21203439,0
0.40617576,0.25957447,0
0.50676215,0.28931245,0
0.52609605,0.24266893,0
0.6325792,0.33877552,0
0.6308148,0.36102867,0
0.51848716,0.35107985,0
0.46920237,0.2985449,0
0.4309896,0.2224694,0
0.36702767,0.16313992,1
0.3785978,0.20749839,1
0.3555724,0.22886598,1
0.34931508,0.1682728,1
0.30156365,0.17591658,1
0.29343066,0.18251584,1
0.28098637,0.1628866,1
0.2212714,0.1687628,1
0.27635327,0.18205805,1
0.30553448,0.16272789,1
0.30660728,0.2034188,1
0.33283803,0.21257181,1
0.2671812,0.14399469,1
0.24601063,0.18457648,1
0.22550178,0.15269294,1
0.21972603,0.18656716,1
0.21787094,0.18169655,1
0.22419533,0.18125837,1
0.21420118,0.14797203,1
0.21754594,0.14844842,1
0.18716578,0.17047451,1
0.24062712,0.12484549,1
0.2520138,0.14727592,1
0.28289473,0.12513523,1
0.2960807,0.18104668,1
0.2808642,0.17814052,1
0.27773526,0.17813051,1
0.27184826,0.18956521,1
0.32230103,0.18002813,1
0.3401414,0.18802229,1
0.3258762,0.20870157,1
0.27948534,0.21191604,1
0.30584708,0.16599733,1
0.29257643,0.17538054,1
0.2853067,0.1824147,1
0.3353846,0.16431925,1
0.3091437,0.19075908,1
0.36737588,0.2225745,1
0.30262226,0.20485087,1
0.31537598,0.18343993,1
0.39607844,0.20718887,1
0.46919432,0.29979035,0
0.42807627,0.24924196,0
0.36445242,0.2109624,1
0.3229572,0.19374402,1
0.3328467,0.18225963,1
0.30641672,0.17092083,1
0.31533557,0.15508726,1
0.30595195,0.16811955,1
0.3190416,0.22053675,1
0.3017988,0.19877301,1
0.34583065,0.22904368,1
0.2999632,0.19526227,1
0.28923076,0.16998255,1
0.29182878,0.19553475,1
0.27645612,0.16423494,1
0.30397236,0.16467412,1
0.35917312,0.1860203,1
0.31213388,0.13953489,1
0.35343385,0.15428571,1
0.33386454,0.16858639,1
0.3066278,0.20201005,1
0.32215235,0.18065523,1
0.34108794,0.19767797,1
0.31671554,0.15128206,1
0.26803342,0.115564466,1
0.2588147,0.14931507,1
0.2533821,0.15967524,1
0.24759793,0.18207283,1
0.23846154,0.15910727,1
0.310099,0.15261324,1
0.26666668,0.18987341,1
0.24385102,0.1768617,1
0.26861802,0.16067797,1
0.2748037,0.15262988,1
0.27466667,0.18573643,1
0.30861095,0.1796034,1
0.305638,0.20614035,1
0.31640625,0.20536512,1
0.34871098,0.19722974,1
0.3056218,0.1971259,1
0.32966277,0.20111905,1
0.3283834,0.22426127,1
0.31866622,0.21200632,1
0.29896906,0.21699935,1
0.40706605,0.20209974,0
0.38306844,0.24787825,1
0.278481,0.22239032,1
0.24549237,0.16547696,1
0.22655715,0.16439246,1
0.22494744,0.17315437,1
0.21689335,0.159618,1
0.2746925,0.18956521,1
0.3945628,0.23930787,1
0.419986,0.24357405,0
0.40134227,0.25631768,0
0.3946763,0.24603641,1
0.30020422,0.19599248,1
0.26360425,0.16066213,1
0.22750549,0.129586,1
0.25325173,0.1375,1
0.2534992,0.1296426,1
0.24251969,0.16243094,1
0.25783134,0.15871254,1
0.28173375,0.1576372,1
0.2945946,0.2278116,1
0.34982103,0.27945712,1
0.2647672,0.21820615,1
0.24199432,0.16946565,1
0.2585774,0.16049382,1
0.31742242,0.19480519,1
0.31175336,0.2079489,1
0.30778638,0.18463811,1
0.30132452,0.1748879,1
0.35626101,0.18489985,1
0.299293,0.21976401,1
0.26264274,0.1492205,1
0.27316293,0.16350365,1
0.259366,0.18911564,1
0.2826399,0.2,1
0.2695398,0.18553889,1
0.25875086,0.21136063,1
0.29709604,0.230226,1
0.2807309,0.17173253,1
0.25429553,0.17174959,1
0.25959554,0.19311963,1
0.26533997,0.16001521,1
0.26270455,0.14041229,1
0.25143325,0.17493272,1
0.28921568,0.19049415,1
0.30094042,0.20727272,1
0.27200633,0.19079436,1
0.28694227,0.16660482,1
0.28503937,0.184755,1
0.277256,0.16716418,1
0.2784705,0.15900527,1
0.26890758,0.17784712,1
0.29322034,0.18294574,1
0.3157671,0.1705104,1
0.28733766,0.18225867,1
0.2964072,0.1911967,1
0.2967265,0.22067595,1
0.28386167,0.18681319,1
0.25224602,0.19485658,1
0.28240108,0.19745223,1
0.28866714,0.178618,1
0.2897474,0.18377088,1
0.27844313,0.17590362,1
0.28700906,0.19537005,1
0.30875576,0.19537005,1
0.30232558,0.18095239,1
0.28784314,0.1539002,1
0.29042637,0.15147164,1
0.26069412,0.13848397,1
0.2512,0.17065868,1
0.25363222,0.15355232,1
0.26821327,0.17940953,1
0.25518927,0.17440975,1
0.28981724,0.17619048,1
0.3292789,0.19158879,1
0.33168316,0.19511291,1
0.27303183,0.1660913,1
0.26959246,0.18507682,1
0.28495035,0.20314735,1
0.317817,0.1928805,1
0.33653077,0.20158103,1
0.323217,0.19085012,1
0.34129214,0.23424879,1
0.39577734,0.2,1
0.4246762,0.26589945,0
0.3177471,0.24832214,1
0.31772575,0.16913946,1
0.3990307,0.18427351,1
0.35765868,0.19906008,1
0.2682927,0.11883482,1
0.25900277,0.15465227,1
0.2488263,0.1391863,1
0.3137908,0.16720924,1
0.32152587,0.16586539,1
0.40174672,0.15710424,0
0.4570637,0.21128382,0
0.38139534,0.26855314,1
0.34832758,0.3194131,1
0.42999288,0.25046614,0
0.38832176,0.24178232,1
0.4636634,0.24782608,0
0.40408164,0.2778603,0
0.3158813,0.21612903,1
0.2599445,0.15179704,1
0.27289212,0.16659743,1
0.28438818,0.18999217,1
0.29113925,0.2233883,1
0.3343949,0.20143369,1
0.3385033,0.21549296,1
0.30757576,0.20910683,1
0.26903552,0.2156999,1
0.25509486,0.19705094,1
0.28414902,0.1894452,1
0.33083832,0.20216362,1
0.3384734,0.19067216,1
0.30409357,0.20622042,1
0.33983287,0.24209167,1
0.32904148,0.21836066,1
0.3352313,0.22294654,1
0.31461102,0.20570832,1
0.29813665,0.18876643,1
0.3403456,0.20296696,1
0.33938548,0.23741935,1
0.3168851,0.2173913,1
0.28596187,0.14949651,1
0.25825572,0.18124007,1
0.2636656,0.2083013,1
0.2634753,0.19586158,1
0.2710867,0.17946851,1
0.29641184,0.187567,1
0.3045742,0.21342096,1
0.29663166,0.20701282,1
0.2750958,0.17183098,1
0.29860324,0.16808149,1
0.2641115,0.19381376,1
0.27520436,0.17219788,1
0.27731094,0.198302,1
0.25033113,0.16615194,1
0.2677442,0.1439442,1
0.24874552,0.16288385,1
0.26821938,0.1475187,1
0.27286822,0.18385004,1
0.23088802,0.16947909,1
0.28116938,0.17230527,1
0.26142445,0.18575852,1
0.28685108,0.17386796,1
0.29475835,0.22828543,1
0.27439025,0.19736466,1
0.26164874,0.20239112,1
0.33721682,0.21780136,1
0.29743928,0.19648804,1
0.3005618,0.1818762,1
0.3041695,0.19623825,1
0.3076384,0.20854922,1
0.33027872,0.1754386,1
0.32735425,0.19234642,1
0.34044173,0.18798515,1
0.3119266,0.17053206,1
0.26917058,0.1430585,1
0.27258444,0.17263843,1
0.30996016,0.17976318,1
0.3443787,0.20296505,1
0.36307693,0.22164771,1
0.36066818,0.18596956,1
0.3413715,0.18272425,1
0.3263434,0.1669069,1
0.32764506,0.23524742,1
0.31772152,0.27808473,1
0.3607306,0.27896994,1
0.34295532,0.26718548,1
0.3772549,0.21690921,1
0.372296,0.24090597,1
0.3809524,0.2532073,1
0.41066894,0.24934383,0
0.4133763,0.27332124,0
0.37381405,0.21313673,1
0.35064936,0.25460318,1
0.35431007,0.24308063,1
0.38590822,0.26043504,1
0.3530928,0.26126125,1
0.36575747,0.25634825,1
0.40261528,0.2849937,0
0.42131978,0.2987013,0
0.4087883,0.2804841,0
0.39171124,0.2730052,1
0.37086093,0.26027396,1
0.36095506,0.22930542,1
0.39456022,0.26336,1
0.3443299,0.25909236,1
0.3900185,0.2429752,1
0.3983116,0.22817661,1
0.45820433,0.24644393,0
0.39734122,0.24843286,1
0.3888476,0.2325965,1
0.39595374,0.24846527,1
0.36408105,0.25168324,1
0.3967789,0.2409756,1
0.34145468,0.22113504,1
0.41708544,0.24621212,0
0.44669366,0.2615475,0
0.40143135,0.2637137,0
0.427494,0.23781213,0
0.49181402,0.2797753,0
0.50767344,0.33841962,0
0.46846294,0.32779622,0
0.33904967,0.20747423,1
0.3746479,0.22690132,1
0.39490008,0.23114355,1
0.3619186,0.19439133,1
0.40133333,0.25007433,0
0.3692946,0.2218451,1
0.40416047,0.1958241,0
0.4190508,0.24770643,0
0.34874237,0.21160306,1
0.3617021,0.19588913,1
0.35273242,0.21984,1
0.33097094,0.21278657,1
0.3446688,0.23930787,1
0.3434903,0.24959743,1
0.30809674,0.2208047,1
0.33045357,0.21618953,1
0.35429615,0.20298798,1
0.33909574,0.24282628,1
0.34732825,0.2484527,1
0.34791812,0.19937205,1
0.4053232,0.23694779,0
0.36789057,0.25,1
0.39717084,0.2580013,1
0.41839764,0.25459316,0
0.36671576,0.2410565,1
0.3737523,0.24156365,1
0.31560028,0.24489796,1
0.36145574,0.19448476,1
0.41438356,0.22279793,0
0.34973902,0.26573426,1
0.3088023,0.1895082,1
0.29226556,0.20870678,1
0.26643598,0.23356926,1
0.3551657,0.20904347,1
0.40062597,0.23961219,0
0.3274596,0.24432209,1
0.3051852,0.2581221,1
0.3164751,0.24628219,1
0.35281837,0.24711317,1
0.3653603,0.24711317,1
0.3163143,0.19782214,1
0.30766207,0.20187794,1
0.30790624,0.20630267,1
0.32385466,0.21493295,1
0.33333334,0.19385934,1
0.32283464,0.19615522,1
0.33437744,0.19453207,1
0.34908536,0.21274409,1
0.3164557,0.20294426,1
0.29420617,0.2040602,1
0.2952243,0.20945945,1
0.30051434,0.20408164,1
0.29886687,0.18513732,1
0.30601454,0.22088353,1
0.28428093,0.21212122,1
0.3017988,0.22048719,1
0.30174217,0.17669292,1
0.2819149,0.19196291,1
0.28151536,0.17908654,1
0.3065647,0.20023419,1
0.27438232,0.20134845,1
0.2795699,0.18740256,1
0.2508884,0.17725752,1
0.41863075,0.21305183,0
0.3175034,0.22061597,1
0.27372015,0.2015454,1
0.2929293,0.17539027,1
0.24433558,0.2027227,1
0.2674556,0.20235756,1
0.2562189,0.1740773,1
0.33377483,0.16990997,1
0.32262212,0.18038428,1
0.27412587,0.16794872,1
0.26005748,0.14941022,1
0.28249818,0.14045851,1
0.25777203,0.18667889,1
0.27543426,0.20058393,1
0.28354082,0.15100776,1
0.27877578,0.16838905,1
0.2663076,0.21469575,1
0.24686716,0.17265762,1
0.275,0.15978456,1
0.31392932,0.21929261,1
0.33663717,0.21727918,1
0.28316832,0.18205035,1
0.30004027,0.18025593,1
0.3074337,0.18323192,1
0.30235884,0.20264027,1
0.27982488,0.17876343,1
0.28089887,0.19763625,1
0.25776175,0.17782286,1
0.29970327,0.180593,1
0.31667262,0.20483503,1
0.26553673,0.19109339,1
0.28324568,0.1994382,1
0.31834045,0.1971831,1
0.3020478,0.1765613,1
0.3139051,0.19274376,1
0.266209,0.17066291,1
0.2833828,0.19064006,1
0.28581315,0.17223975,1
0.29495472,0.2082076,1
0.307243,0.21235102,1
0.37493035,0.25854155,1
0.41526374,0.25441432,0
0.48482972,0.23069027,0
0.45293745,0.21822034,0
0.46128392,0.19869708,0
0.40757748,0.24974516,0
0.38876653,0.26289433,1
0.43638077,0.22870196,0
0.41278708,0.22662355,0
0.3886693,0.25066745,1
0.5782848,0.22728664,0
0.54818904,0.31012988,0
0.6069666,0.3515625,0
0.60236686,0.3969564,0
0.56265354,0.3703205,0
0.6389972,0.46696585,0
0.67236555,0.4312317,0
0.6397351,0.42708933,0
0.643686,0.41563785,0
0.69914144,0.42830247,0
0.7448505,0.4848742,0
0.61048687,0.44821778,0
0.6048225,0.41817105,0
0.68020874,0.40611354,0
0.65475744,0.39593908,0
0.6634921,0.39361703,0
0.55236137,0.37704918,0
0.50637656,0.33466268,0
0.4832827,0.3220454,0
0.5243997,0.38105264,0
0.5602007,0.3580786,0
0.53911203,0.38035646,0
0.5888502,0.38129497,0
0.68821967,0.31948772,0
0.71585447,0.43554407,0
0.7047997,0.39145803,0
0.6992377,0.4071736,0
0.69794345,0.46655566,0
0.6624585,0.4449899,0
0.6344805,0.45292544,0
0.6442211,0.45422223,0
0.7154527,0.47067407,0
0.6628571,0.43925813,0
0.62368816,0.4074074,0
0.6455237,0.4267756,0
0.6319157,0.43909726,0
0.6124599,0.3512476,0
0.694179,0.3849432,0
0.5991091,0.42649007,0
0.48992714,0.31616813,0
0.4730327,0.29700273,0
0.45226356,0.29807693,0
0.43013698,0.28255528,0
0.4294615,0.2776452,0
0.44755244,0.29173166,0
0.5878136,0.2567376,0
0.60285527,0.40420693,0
0.502832,0.3204313,0
0.5728411,0.32005534,0
0.6766169,0.44171122,0
0.7372395,0.46734694,0
0.77421206,0.5076698,0
0.7573657,0.5011103,0
0.720548,0.47452453,0
0.72239107,0.5047577,0
0.72907156,0.5013216,0
0.7193501,0.5103806,0
0.80490243,0.53859276,0
0.74633,0.46646944,0
0.6662831,0.46855983,0
0.640023,0.4625641,0
0.711803,0.464684,0
0.7585421,0.45660377,0
0.6165803,0.4181818,0
0.63624424,0.39217877,0
0.58361775,0.39381194,0
0.5373619,0.40207407,0
0.51300234,0.30701157,0
0.5936982,0.307483,0
0.5344828,0.31851852,0
0.5475313,0.34961438,0
0.5061195,0.3722532,0
0.6507937,0.32343584,0
0.7017488,0.42226946,0
0.53741497,0.3915477,0
0.4738341,0.31137156,0
0.5003642,0.30918336,0
0.55661666,0.34195825,0
0.51951545,0.3372816,0
0.4745884,0.3146139,0
0.5281782,0.3693482,0
0.49520767,0.34377447,0
0.4028133,0.2715155,0
0.45719722,0.27489597,0
0.47,0.28559715,0
0.47890818,0.26104206,0
0.5075145,0.30237204,0
0.54489684,0.39581758,0
0.56987786,0.31739253,0
0.42534503,0.2675035,0
0.37034917,0.29161048,1
0.43687087,0.21056457,0
0.30792996,0.21851763,1
0.3695778,0.24861588,1
0.40562248,0.19148937,0
0.46928105,0.29605073,0
0.47014412,0.27386263,0
0.5825545,0.25084642,0
0.6072118,0.3444654,0
0.47435898,0.35041365,0
0.44523656,0.29387873,0
0.3775076,0.2673378,1
0.35599622,0.24364896,1
0.33477634,0.21152587,1
0.33133882,0.1930295,1
0.3901887,0.21906023,1
0.39188686,0.2262295,1
0.2736444,0.2748501,1
0.29078013,0.27070773,1
0.379015,0.19747117,1
0.3888209,0.22402014,1
0.3961872,0.21986675,1
0.4612868,0.21892056,0
0.62208915,0.30478993,0
0.67236394,0.4199598,0
0.60354257,0.39972714,0
0.5397149,0.26421404,0
0.57539684,0.32333332,0
0.44843194,0.29554656,0
0.35542408,0.23021841,1
0.3588907,0.21561474,1
0.36860988,0.2232465,1
0.39871225,0.18605629,1
0.31916508,0.14266929,1
0.2820847,0.20293398,1
0.25842696,0.12197997,1
0.2185825,0.15723982,1
0.21929824,0.14101437,1
0.25785244,0.0806401,1
0.27372766,0.16919191,1
0.26599327,0.1764706,1
0.2225745,0.12125618,1
0.21168754,0.14705051,1
0.21440823,0.105674125,1
0.20387305,0.1314459,1
0.20196506,0.18514532,1
0.21498771,0.13287514,1
0.23124613,0.095724136,1
0.19170985,0.11620383,1
0.1860203,0.19375886,1
0.20588236,0.11875969,1
0.24235295,0.14616498,1
0.29884169,0.17540182,1
0.27312455,0.20885201,1
0.2682927,0.18518518,1
0.27956146,0.18277235,1
0.28171712,0.19385934,1
0.2991318,0.1682044,1
0.32002956,0.20757268,1
0.3211679,0.220499,1
0.28188977,0.16954023,1
0.28030887,0.1598461,1
0.31446764,0.21477607,1
0.3231884,0.19035202,1
0.3053407,0.17584606,1
0.2925457,0.21280105,1
0.38087076,0.2560025,1
0.3557231,0.23201495,1
0.36,0.21389863,1
0.38400528,0.26870644,1
0.3991213,0.26335064,1
0.421981,0.2622704,0
0.41475827,0.2896492,0
0.361012,0.2642362,1
0.34584838,0.20842788,1
0.2996988,0.19570488,1
0.33802816,0.19122256,1
0.3034358,0.19973369,1
0.34082922,0.22700964,1
0.28867403,0.21050924,1
0.34206897,0.2304774,1
0.31497976,0.184105,1
0.3027668,0.19118178,1
0.3401885,0.17593984,1
0.37221268,0.18694362,1
0.3520429,0.20662983,1
0.3602437,0.24764234,1
0.3154574,0.20869565,1
0.38538206,0.20869565,1
0.37239784,0.20148498,1
0.29343066,0.19932318,1
0.33995742,0.21453844,1
0.37321368,0.2570733,1
0.2633803,0.1888668,1
0.28152692,0.2113402,1
0.28324467,0.21728161,1
0.26231885,0.16795173,1
0.24044944,0.17864768,1
0.25274727,0.16072728,1
0.26067072,0.14980882,1
0.2510699,0.17836748,1
0.25164112,0.14476317,1
0.24374554,0.15155526,1
0.26059765,0.14773805,1
0.30759162,0.19461884,1
0.26619628,0.1628866,1
0.28654972,0.16436343,1
0.29234794,0.2012158,1
0.30914167,0.17617555,1
0.30835736,0.19003932,1
0.37450513,0.16823688,1
0.34665188,0.2173913,1
0.32268602,0.21791443,1
0.3257306,0.21212122,1
0.46273062,0.24224381,0
0.4057072,0.2684019,0
0.30241936,0.194453,1
0.3343239,0.19733334,1
0.34545454,0.19194631,1
0.31296572,0.15921053,1
0.24309,0.15699208,1
0.23717059,0.15431899,1
0.3122807,0.17721121,1
0.32698843,0.19681177,1
0.3227367,0.18734491,1
0.34461537,0.1376505,1
0.30707,0.16745208,1
0.2716216,0.1953001,1
0.24503312,0.14362961,1
0.25439265,0.13988198,1
0.2576687,0.13928448,1
0.26661456,0.17604356,1
0.2690081,0.18315941,1
0.27265945,0.12905361,1
0.29328164,0.20675105,1
0.2826899,0.22074074,1
0.24573125,0.121282995,1
0.2742616,0.14393939,1
0.27159983,0.15292354,1
0.3027305,0.19491833,1
0.32594937,0.20359066,1
0.28990227,0.20731707,1
0.29431722,0.18939984,1
0.2992456,0.1923077,1
0.27170417,0.20212767,1
0.24165341,0.16220239,1
0.26871553,0.17690058,1
0.26139817,0.18107435,1
0.27760735,0.1828186,1
0.2802317,0.1724138,1
0.26522326,0.19948685,1
0.26857144,0.2040678,1
0.25570032,0.13549337,1
0.2658228,0.14898506,1
0.2580523,0.19812343,1
0.26565394,0.19691661,1
0.27371696,0.17672414,1
0.2534413,0.17139614,1
0.27608347,0.18435754,1
0.27826783,0.20256507,1
0.26264274,0.18848369,1
0.2779136,0.1811676,1
0.26968974,0.189713,1
0.2626728,0.19346642,1
0.25943774,0.17058603,1
0.2564516,0.19616123,1
0.29139072,0.19677791,1
0.29774812,0.20108066,1
0.28145695,0.19860627,1
0.3114754,0.17520602,1
0.3046485,0.19199719,1
0.26974666,0.12661158,1
0.24671735,0.15456,1
0.23485784,0.13073005,1
0.22134627,0.13464789,1
0.24355671,0.20099564,1
0.27071005,0.14457029,1
0.26166007,0.18573551,1
0.28338763,0.17964073,1
0.3630363,0.19364162,1
0.29021958,0.1830161,1
0.28381547,0.18856315,1
0.264637,0.18205035,1
0.2646566,0.18710692,1
0.27670753,0.17014447,1
0.28342247,0.19129439,1
0.26671913,0.20644437,1
0.27319586,0.16601102,1
0.36426118,0.19939578,1
0.33279613,0.20203489,1
0.26399365,0.18364312,1
0.2500994,0.16401333,1
0.28172386,0.17440584,1
0.3094785,0.17767888,1
0.35515797,0.19423012,1
0.3342677,0.19937007,1
0.37391305,0.23548873,1
0.41860464,0.23894863,0
0.44812635,0.29457363,0
0.30835736,0.25544417,1
0.38421956,0.19955407,1
0.45913818,0.27491075,0
0.35907337,0.2234967,1
0.27009645,0.16261958,1
0.30900243,0.17296511,1
0.34179223,0.18445922,1
0.35813275,0.23026098,1
0.33437255,0.19887955,1
0.40378264,0.24993317,0
0.56100476,0.3115578,0
0.45968586,0.34102935,0
0.30499712,0.306498,1
0.42319748,0.20185308,0
0.49958712,0.27259985,0
0.49673453,0.30475554,0
0.4153132,0.30620986,0
0.43712574,0.23222749,0
0.431694,0.22097087,0
0.29812607,0.20617333,1
0.29003948,0.17318435,1
0.2917009,0.20552148,1
0.37083992,0.21659635,1
0.40007642,0.2437203,0
0.41463414,0.22856167,0
0.34411085,0.2146087,1
0.30395138,0.17776252,1
0.2703266,0.20819564,1
0.29330572,0.22724296,1
0.31563422,0.20377868,1
0.3238027,0.22405817,1
0.31064445,0.21313673,1
0.3451589,0.20849934,1
0.36909872,0.23245332,1
0.33575845,0.23345649,1
0.28735632,0.191067,1
0.33537284,0.19262294,1
0.35265017,0.2364341,1
0.30192384,0.20319304,1
0.30721283,0.14419329,1
0.31975937,0.16123779,1
0.3028286,0.20647149,1
0.26858878,0.1947124,1
0.27797002,0.19182503,1
0.3022895,0.19218473,1
0.29082426,0.18698606,1
0.25714287,0.18048781,1
0.25736138,0.16595745,1
0.285226,0.16009599,1
0.24549237,0.18901026,1
0.258597,0.16116752,1
0.24285714,0.1829419,1
0.26269037,0.19161677,1
0.28883183,0.19594997,1
0.24612272,0.19148937,1
0.2866426,0.17391305,1
0.26546595,0.17612809,1
0.24029727,0.14047077,1
0.26483613,0.15161291,1
0.28668943,0.178125,1
0.29296234,0.13873874,1
0.25363985,0.15577534,1
0.27310634,0.13331272,1
0.2661028,0.1628324,1
0.29166666,0.21316336,1
0.27532467,0.19355819,1
0.32366148,0.19824891,1
0.31299734,0.21397915,1
0.28820375,0.22264631,1
0.3190883,0.2049447,1
0.28701755,0.20777082,1
0.31292275,0.21037085,1
0.31064445,0.19629875,1
0.28825623,0.19629875,1
0.2942029,0.21952885,1
0.32140195,0.21578045,1
0.31858408,0.22591704,1
0.35238096,0.2410084,1
0.34130052,0.21606119,1
0.34826884,0.23507462,1
0.33254716,0.21997301,1
0.3230587,0.21403319,1
0.32522798,0.19452055,1
0.39186993,0.18559557,1
0.37790012,0.21582234,1
0.40504938,0.2590164,0
0.36796537,0.2631579,1
0.37349397,0.21448864,1
0.4190141,0.23383084,0
0.41139734,0.28729084,0
0.41207698,0.2889158,0
0.3884628,0.27886978,1
0.4017207,0.25473934,0
0.44846416,0.2556213,0
0.39795533,0.20026007,1
0.44011545,0.23744576,0
0.42075735,0.28227848,0
0.4428795,0.23841505,0
0.45886075,0.21595779,0
0.43776825,0.2566427,0
0.44322604,0.25345623,0
0.45534408,0.24133624,0
0.46484935,0.2790479,0
0.42333087,0.2552572,0
0.5272727,0.31210575,0
0.48128518,0.3226856,0
0.50233394,0.29495513,0
0.47045952,0.27797148,0
0.44281524,0.25710636,0
0.4498934,0.2738058,0
0.44935417,0.2925129,0
0.4409673,0.26902598,0
0.4230494,0.2495286,0
0.4571226,0.26523077,0
0.39767283,0.23870185,1
0.42471305,0.25408617,0
0.43915343,0.2281758,0
0.4279661,0.22397095,0
0.38748336,0.26379624,1
0.39565217,0.2267516,1
0.391435,0.201817,1
0.37750173,0.23744576,1
0.36257893,0.23717561,1
0.37236214,0.2292683,1
0.38931298,0.26792452,1
0.35816994,0.24468404,1
0.380179,0.24187295,1
